intensity/q,density/k,velocity/u
0.110500398,1.5,0.073666932
0.110500434,1.5,0.073666956
0.110500416,1.5,0.073666944
0.11050038,1.5,0.07366692
0.110500416,1.5,0.073666944
0.110500398,1.5,0.073666932
0.110500434,1.5,0.073666956
4.475311542,1.855,2.412566869
6.256103562,2,3.128051781
6.211146456,2.305,2.694640545
6.19592076,2.5,2.478368304
7.369559298,2.5,2.947823719
4.689167346,2.315,2.025558249
2.546547318,2.14,1.189975382
9.312637338,2.5,3.725054935
9.312637374,2.5,3.72505495
9.123192324,2.5,3.64927693
4.576512132,2.5,1.830604853
0.232949682,2.04,0.114191021
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149254002,2,0.074627001
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
10.71191873,2.215,4.83608069
9.295419546,2.5,3.718167818
0.697453542,2.5,0.278981417
7.170548292,2.5,2.868219317
8.77329711,2.425,3.617854478
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149254002,2,0.074627001
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149254002,2,0.074627001
1.704796578,2.185,0.780227267
4.920383178,2.5,1.968153271
4.920383142,2.5,1.968153257
4.920383178,2.5,1.968153271
4.920383124,2.5,1.96815325
4.92038316,2.5,1.968153264
4.92038316,2.5,1.968153264
3.578872698,2.37,1.510072868
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149254002,2,0.074627001
0.14925393,2,0.074626965
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
1.89693504,2.255,0.841212878
3.829206312,2.5,1.531682525
3.829206348,2.5,1.531682539
9.21152277,2.5,3.684609108
1.388254626,2.5,0.55530185
1.388254644,2.5,0.555301858
2.699088462,2.5,1.079635385
3.047538006,2.5,1.219015202
3.047538006,2.5,1.219015202
3.698663526,2.5,1.47946541
0.321998562,2.06,0.156309982
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
10.31066667,2.365,4.359689924
3.251556216,2.5,1.300622486
0.60179832,2.5,0.240719328
3.45357504,2.5,1.381430016
4.597398288,2.5,1.838959315
4.597398306,2.5,1.838959322
9.346426002,2.22,4.210101803
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149254002,2,0.074627001
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253948,2,0.074626974
0.149254002,2,0.074627001
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149254002,2,0.074627001
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.149253966,2,0.074626983
2.106769968,2.445,0.861664609
2.426100048,2.5,0.970440019
2.436681798,2.5,0.974672719
2.468450268,2.5,0.987380107
2.484097524,2.5,0.99363901
7.763081616,2.5,3.105232646
1.959760602,2.5,0.783904241
1.341012312,2.5,0.536404925
1.341012258,2.5,0.536404903
1.341012294,2.5,0.536404918
1.341012294,2.5,0.536404918
2.508643134,2.5,1.003457254
2.544755418,2.5,1.017902167
6.303550608,2.715,2.321749764
19.62853688,2.5,7.851414751
1.047003102,2.5,0.418801241
1.047003138,2.5,0.418801255
3.711492936,2.5,1.484597174
5.364198306,2.435,2.202956183
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253984,2,0.074626992
3.309551028,2.255,1.467650123
6.66358776,2.5,2.665435104
6.663587742,2.5,2.665435097
6.663587724,2.5,2.66543509
6.663587724,2.5,2.66543509
4.664393262,2.28,2.045786518
0.326926962,2.01,0.16265023
0.149253948,2,0.074626974
0.149254002,2,0.074627001
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
4.049025372,2.39,1.694152875
5.22133929,2.5,2.088535716
5.221339254,2.5,2.088535702
6.749574588,2.5,2.699829835
10.24603245,2.725,3.760011908
9.58800213,3,3.19600071
10.45862467,2.87,3.644120095
6.597516636,2.5,2.639006654
6.597516654,2.5,2.639006662
13.52897827,2.42,5.590486889
0.676165212,2.5,0.270466085
0.676165248,2.5,0.270466099
8.062575444,2.5,3.225030178
12.44861923,2.815,4.42224484
9.998695602,3,3.332898534
13.15084255,3,4.383614184
6.903217818,2.52,2.73937215
6.80688027,2.795,2.435377556
22.27813076,2.83,7.87213101
4.219168158,2.5,1.687667263
1.279252494,2.5,0.511700998
5.566620096,2.5,2.226648038
9.353189556,2.845,3.287588596
5.867007714,2.655,2.209795749
4.936840794,2.5,1.974736318
6.45157701,2.5,2.580630804
6.45157701,2.5,2.580630804
10.99491944,2.36,4.658864171
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253966,2,0.074626983
5.26836105,2.43,2.168049815
6.172054362,2.5,2.468821745
4.430536146,2.5,1.772214458
3.786412986,2.5,1.514565194
3.929375826,2.5,1.57175033
8.55184176,2.5,3.420736704
0.818051544,2.5,0.327220618
0.99604737,2.5,0.398418948
2.69612793,2.26,1.19297696
0.149253984,2,0.074626992
0.149253966,2,0.074626983
1.290059622,2.11,0.611402664
6.541699158,2.5,2.616679663
6.541699158,2.5,2.616679663
35.78303277,2.845,12.57751591
2.502173898,2.525,0.99095996
1.46699883,2.5,0.586799532
9.645476868,2.795,3.450975624
17.61721601,3.49,5.047912898
14.17778878,3.245,4.369118267
10.80472903,3,3.601576344
17.16941295,3.365,5.102351545
20.08418789,3.5,5.738339397
30.12649373,3.07,9.813190139
2.009715444,2.5,0.803886178
1.21457871,2.5,0.485831484
3.065830992,2.195,1.396733937
5.335885422,2.385,2.237268521
6.954877818,2.5,2.781951127
19.43040067,3.305,5.879092488
26.06445076,3.5,7.44698593
20.33164402,3.15,6.454490166
31.64678905,3.125,10.12697249
4.719386196,3.12,1.512623781
9.211567986,3.5,2.631876567
15.82115713,3.5,4.520330609
14.11546226,3.085,4.57551451
13.63104927,3,4.54368309
11.31646487,2.84,3.98467073
14.38783778,3.05,4.717323862
13.72829245,3,4.576097484
15.57705087,3.145,4.952957351
20.38712355,3.5,5.824892443
20.38712355,3.5,5.824892443
8.275195872,2.63,3.146462309
6.549260814,2.5,2.619704326
6.549260796,2.5,2.619704318
0.445385394,2.045,0.217792369
0.149253948,2,0.074626974
0.149253984,2,0.074626992
7.17832197,3,2.39277399
7.178321988,3,2.392773996
7.178322006,3,2.392774002
6.562212192,2.92,2.247332942
5.460155604,2.5,2.184062242
9.989299692,2.785,3.586822152
7.426020438,2.56,2.900789234
6.690040578,2.5,2.676016231
6.69004056,2.5,2.676016224
6.690040596,2.5,2.676016238
4.586216148,2.36,1.943311927
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.427511358,2.045,0.209052009
12.98790968,3,4.329303228
18.11193865,3.305,5.480162981
37.60188824,3.365,11.17440958
12.80189052,3,4.26729684
17.60604287,3.37,5.224345066
14.72341307,3.155,4.666691941
10.31793493,2.815,3.665341004
9.360936594,2.725,3.43520609
5.418785286,2.935,1.846264152
13.44535141,2.905,4.62834816
8.186321286,2.5,3.274528514
8.186321286,2.5,3.274528514
12.53111927,2.855,4.389183634
1.537177698,2.585,0.594652881
12.61782097,2.5,5.047128389
7.371022392,2.575,2.862532968
4.725606276,3,1.575202092
17.98019879,2.895,6.210776785
5.788090152,2.5,2.315236061
5.788090188,2.5,2.315236075
19.86805327,2.885,6.886673576
7.162901136,3,2.387633712
7.224905196,3.495,2.067211787
9.21379518,3.425,2.690159177
11.53531622,3,3.845105406
11.53531624,3,3.845105412
11.70343073,3.035,3.8561551
11.02347079,3,3.674490264
9.446018544,2.855,3.308587931
14.98511536,2.5,5.994046145
0.508875768,2.5,0.203550307
0.623806524,2.5,0.24952261
3.826602072,2.435,1.571499824
0.149253984,2,0.074626992
0.149253966,2,0.074626983
4.627190736,2.42,1.912062288
5.52121983,2.5,2.208487932
5.521219902,2.5,2.208487961
20.6007907,2.855,7.21568851
5.503727952,3,1.834575984
7.209942948,3.215,2.242595007
13.07840017,3.35,3.90400005
9.501650046,3,3.167216682
9.501650046,3,3.167216682
7.139571336,2.79,2.558986142
3.848668146,2.5,1.539467258
3.848668092,2.5,1.539467237
7.554219048,2.815,2.683559164
9.738073134,3,3.246024378
8.050559274,2.79,2.885505116
5.740151094,2.5,2.296060438
8.367960294,2.71,3.087808227
12.07068989,3,4.023563298
9.028708758,2.74,3.295149182
6.181284852,2.5,2.472513941
6.181284888,2.5,2.472513955
7.14919401,2.5,2.859677604
0.60233346,2.01,0.299668388
0.149253984,2,0.074626992
0.149253984,2,0.074626992
0.149253948,2,0.074626974
0.149253984,2,0.074626992
0.149253966,2,0.074626983
0.149253984,2,0.074626992
0.2834154,2.03,0.139613498
10.26393368,2.74,3.745961199
20.08296067,3,6.694320222
3.515240736,3,1.171746912
11.53031827,3.18,3.625886247
15.85170977,3.405,4.655421373
10.18009669,3,3.393365562
12.70187447,3.15,4.032341103
15.3154249,3.695,4.144905251
14.49518447,3.615,4.00973291
7.746576444,3.125,2.478904462
4.028049468,3,1.342683156
9.984254472,3.405,2.932233325
11.3409448,3.5,3.240269943
11.34094484,3.5,3.240269954
10.51583873,3.4,3.092893745
7.12386558,3,2.37462186
1.852553538,2.65,0.699076807
6.338608308,3,2.112869436
6.522763338,3.475,1.877054198
6.525702954,3.5,1.864486558
8.192539566,3.64,2.250697683
12.91052849,4,3.227632124
7.66787004,3.605,2.12700972
6.269263974,3.5,1.791218278
6.269263974,3.5,1.791218278
6.269263974,3.5,1.791218278
1.692737478,3.17,0.533986586
19.39050976,3.53,5.493062254
11.25147762,4,2.812869405
9.41998707,4,2.354996767
9.41998707,4,2.354996768
10.24201744,4,2.560504361
6.736342104,3.545,1.900237547
3.473610786,3.29,1.05580875
0.248266836,3,0.082755612
0.248266854,3,0.082755618
0.248266854,3,0.082755618
0.248266836,3,0.082755612
0.248266818,3,0.082755606
0.248266854,3,0.082755618
0.248266836,3,0.082755612
0.248266872,3,0.082755624
0.248266836,3,0.082755612
1.063460232,3.17,0.335476414
3.604471398,3.5,1.029848971
19.69266017,3.875,5.081976818
9.257282712,4,2.314320678
4.631442822,4,1.157860705
7.311841038,4,1.82796026
10.10164316,4,2.525410791
7.68099312,3.79,2.026647261
4.392843156,3.5,1.255098045
1.780693776,3.22,0.553010489
0.166486302,3.005,0.055403096
5.368411674,3.5,1.533831907
4.118603994,3.5,1.176743998
3.994996608,3.5,1.141427602
3.994996644,3.5,1.141427613
3.99499668,3.5,1.141427623
3.994996626,3.5,1.141427607
8.19153207,3.905,2.097703475
9.627273504,3.935,2.446575223
5.169143574,3.525,1.466423709
10.26898094,4,2.567245234
9.68451804,4,2.42112951
9.52458561,4,2.381146402
9.524585574,4,2.381146393
8.621858736,3.895,2.213570921
5.255911566,3.5,1.501689019
2.610558198,3.26,0.800784723
5.136011316,3.48,1.475865321
5.363907138,3.5,1.532544897
5.363907084,3.5,1.532544881
5.363907138,3.5,1.532544897
5.363907102,3.5,1.532544886
7.918759152,3.365,2.353271665
0.2482668,3,0.0827556
0.050245722,3.03,0.016582747
4.58951706,3.5,1.311290589
4.589517078,3.5,1.311290594
4.58951706,3.5,1.311290589
10.1867855,3.91,2.605315986
5.655300498,4,1.413825124
5.655300516,4,1.413825129
5.655300516,4,1.413825129
5.655300498,4,1.413825125
10.03965725,4,2.509914312
3.50230464,3.515,0.996388233
3.285680904,3.5,0.938765973
4.133165508,3.5,1.180904431
0.936671472,3.115,0.300697102
0.248266836,3,0.082755612
1.241174592,3.275,0.378984608
2.478362958,3.5,0.708103702
2.47836294,3.5,0.708103697
2.478362976,3.5,0.708103707
3.625742484,3.5,1.035926424
4.819953852,3.5,1.377129672
4.819953852,3.5,1.377129672
12.0719516,3.285,3.674871112
2.954233566,3.47,0.85136414
2.693918538,3.5,0.769691011
2.69391852,3.5,0.769691006
2.69391852,3.5,0.769691006
2.69391852,3.5,0.769691006
2.693918538,3.5,0.769691011
3.676031928,3.5,1.050294837
4.38721749,3.5,1.253490711
7.105471992,3.5,2.030134855
1.924783992,3.055,0.63004386
0.248266854,3,0.082755618
0.12576618,3.01,0.041782784
5.461467714,3.5,1.560419347
5.46146775,3.5,1.560419357
5.461467714,3.5,1.560419347
5.461467696,3.5,1.560419342
5.461467714,3.5,1.560419347
5.461467714,3.5,1.560419347
0.236526444,3.5,0.067578984
0.989077086,3.5,0.282593453
1.626842124,3.24,0.502111767
0.248266836,3,0.082755612
1.749444768,3.245,0.539120113
3.763797606,3.5,1.075370745
3.73831884,3.5,1.068091097
3.738318894,3.5,1.068091113
7.7572449,3.5,2.216355686
8.253966114,3.5,2.358276033
2.752297974,3.5,0.78637085
2.260476162,3.445,0.65616144
0.248266854,3,0.082755618
0.248266818,3,0.082755606
0.248266836,3,0.082755612
0.248266836,3,0.082755612
0.248266854,3,0.082755618
0.248266854,3,0.082755618
0.248266836,3,0.082755612
0.248266836,3,0.082755612
1.090235754,3.14,0.347208839
4.522022172,3.5,1.292006335
4.522022172,3.5,1.292006335
4.522022244,3.5,1.292006355
4.522022154,3.5,1.29200633
4.522022208,3.5,1.292006345
4.461241428,3.5,1.274640408
3.306407094,3.5,0.944687741
2.29760325,3.36,0.683810491
0.248266872,3,0.082755624
0.248266854,3,0.082755618
0.248266836,3,0.082755612
0.248266836,3,0.082755612
0.2482668,3,0.0827556
0.248266872,3,0.082755624
0.248266854,3,0.082755618
0.248266836,3,0.082755612
0.248266854,3,0.082755618
0.2482668,3,0.0827556
6.536696544,3.445,1.89744457
9.436386942,3.83,2.463808601
10.47025069,4,2.617562673
10.47025071,4,2.617562677
9.106981812,3.825,2.380910278
2.825674344,3.5,0.807335527
2.82567429,3.5,0.807335511
2.932512282,3.5,0.837860652
3.628601622,3.595,1.009346766
6.367730148,4,1.591932537
6.367730148,4,1.591932537
7.4780325,4,1.869508125
7.052703192,3.87,1.822403926
4.639606956,3.5,1.325601987
4.639606956,3.5,1.325601987
2.064573756,3.5,0.589878216
1.809900126,3.5,0.517114322
1.818626922,3.5,0.519607692
5.274394758,4,1.318598689
4.226444514,3.685,1.146932026
3.216227796,3.5,0.918922227
3.216227778,3.5,0.918922222
3.216227796,3.5,0.918922227
3.253007376,3.5,0.929430679
3.4205589,3.5,0.977302543
3.420558882,3.5,0.977302538
3.420558882,3.5,0.977302538
3.4205589,3.5,0.977302543
0.24395607,3.065,0.07959415
0.231096186,2.795,0.082681999
0.206442702,2.5,0.082577081
0.206442684,2.5,0.082577074
0.20644272,2.5,0.082577088
0.206442738,2.5,0.082577095
0.20644272,2.5,0.082577088
0.20644272,2.5,0.082577088
0.206442666,2.5,0.082577066
0.20644272,2.5,0.082577088
0.206442738,2.5,0.082577095
0.20644272,2.5,0.082577088
0.20644272,2.5,0.082577088
0.206442684,2.5,0.082577074
0.206442702,2.5,0.082577081
0.206442738,2.5,0.082577095
0.20644272,2.5,0.082577088
0.206442702,2.5,0.082577081
0.206442702,2.5,0.082577081
0.20644272,2.5,0.082577088
0.206442702,2.5,0.082577081
0.206442738,2.5,0.082577095
7.065239868,2.815,2.509854305
0.663225354,3,0.221075118
0.663225372,3,0.221075124
0.82983069,3,0.27661023
2.745791964,3,0.915263988
2.745791982,3,0.915263994
2.744758656,3,0.914919552
2.74368321,3,0.91456107
2.743683192,3,0.914561064
7.867906182,3,2.622635394
1.812987216,3,0.604329072
0.529240446,3,0.176413482
1.21936149,2.845,0.428598063
0.820994328,2.655,0.309225736
3.108255336,3,1.036085112
3.1082553,3,1.0360851
3.108255336,3,1.036085112
3.116117304,2.88,1.081985175
3.141560448,2.5,1.256624179
1.334207934,2.5,0.533683174
1.155458772,2.5,0.462183509
1.155458754,2.5,0.462183502
2.09083527,2.5,0.836334108
3.330752976,2.5,1.33230119
3.330752922,2.5,1.332301169
3.33075294,2.5,1.332301176
6.087046752,2.605,2.336678216
5.955087996,2.5,2.382035198
6.403034196,2.53,2.530843556
13.75813301,3,4.586044338
14.51099263,3.26,4.451224732
15.3293969,3.5,4.379827685
10.06304418,3.05,3.299358748
9.160507908,3,3.053502636
6.089965272,2.705,2.251373483
3.250214694,2.5,1.300085878
3.25021464,2.5,1.300085856
3.295121508,2.5,1.318048603
3.390548544,2.5,1.356219418
3.421940436,2.5,1.368776174
2.896577766,2.5,1.158631106
0.173137572,2,0.086568786
0.173137572,2,0.086568786
0.173137572,2,0.086568786
0.17313759,2,0.086568795
0.17313759,2,0.086568795
1.259653788,2.2,0.572569904
3.420407394,2.5,1.368162958
3.420407376,2.5,1.36816295
3.420407358,2.5,1.368162943
3.420407358,2.5,1.368162943
3.420407376,2.5,1.36816295
3.420407376,2.5,1.36816295
3.420407376,2.5,1.36816295
3.420407376,2.5,1.36816295
3.5941518,2.5,1.43766072
1.878422058,2.27,0.827498704
1.186116462,2.185,0.542845063
3.462309486,2.5,1.384923794
3.462309504,2.5,1.384923802
3.420693486,2.985,1.145960967
3.419538804,3,1.139846268
3.419538804,3,1.139846268
3.419538804,3,1.139846268
3.490660602,3,1.163553534
3.648963888,3,1.216321296
3.648963942,3,1.216321314
1.175842008,2.68,0.438747018
0.215908272,2.5,0.086363309
0.215908272,2.5,0.086363309
0.215908254,2.5,0.086363302
0.215908272,2.5,0.086363309
0.215908254,2.5,0.086363302
0.21590829,2.5,0.086363316
0.215908254,2.5,0.086363302
0.215908254,2.5,0.086363302
0.215908272,2.5,0.086363309
0.21590829,2.5,0.086363316
0.215908254,2.5,0.086363302
0.215908272,2.5,0.086363309
0.215908236,2.5,0.086363294
0.21590829,2.5,0.086363316
0.215908272,2.5,0.086363309
2.549271492,2.79,0.913717381
4.539275478,3,1.513091826
4.539275442,3,1.513091814
4.53927546,3,1.51309182
4.539275442,3,1.513091814
4.539275442,3,1.513091814
4.539275442,3,1.513091814
4.487809698,2.995,1.498433956
0.215908272,2.5,0.086363309
0.215908272,2.5,0.086363309
0.21590829,2.5,0.086363316
2.210506362,2.77,0.798016737
4.26953907,3,1.42317969
4.273463682,3,1.424487894
4.400359398,3,1.466786466
7.761411378,3.34,2.323775862
15.04668231,3.5,4.299052089
9.70203006,3.2,3.031884394
5.191345476,3.08,1.685501778
11.97459509,3.5,3.421312884
11.72907448,3.535,3.317984295
16.37201732,3.97,4.123933835
9.865059912,3.5,2.818588546
9.865059912,3.5,2.818588546
14.56597332,3.86,3.773568218
15.14982631,3.765,4.023858249
15.67992465,3.94,3.979676307
13.67809121,3.93,3.480430333
9.332700768,3.5,2.666485934
9.332700786,3.5,2.666485939
10.00933387,3.56,2.811610638
9.479096784,3.5,2.708313367
9.479096766,3.5,2.708313362
9.875308986,3.535,2.793581043
10.52037956,3.5,3.005822731
10.80549765,3.5,3.087285043
10.80549769,3.5,3.087285053
9.666588852,3.38,2.85993753
11.21989441,3.5,3.205684116
11.21989435,3.5,3.205684101
7.029395154,3.135,2.242231309
6.983510058,3.135,2.227594915
11.00049098,3.5,3.142997424
10.8110869,3.485,3.102177016
5.1865614,3.14,1.651771146
7.793549658,3.5,2.226728474
7.793549658,3.5,2.226728474
7.793549676,3.5,2.226728479
7.793549676,3.5,2.226728479
5.815596384,3.2,1.81737387
11.46861761,3.455,3.319426227
12.00370064,3.5,3.429628755
9.829934928,3.33,2.951932411
5.913182862,3,1.971060954
5.91318288,3,1.97106096
9.851666418,3.315,2.971845073
5.751161154,3,1.917053718
5.75116119,3,1.91705373
5.745951342,3,1.915317114
5.686038666,3,1.895346222
9.480052926,3.245,2.921433876
20.82033277,2.58,8.069896423
0.241376544,1.5,0.160917696
8.673855912,3,2.891285304
8.673855894,3,2.891285298
8.673855912,3,2.891285304
1.668824064,2.165,0.770819429
7.843227804,2.5,3.137291122
7.974392724,2.5,3.18975709
7.974392724,2.5,3.18975709
21.48732695,2.73,7.870815732
3.031742862,2.5,1.212697145
0.420518142,2.86,0.147034315
10.40387863,3,3.467959542
10.78400374,3,3.594667914
16.11653202,3.315,4.86169895
14.46207593,3,4.820691978
21.29037287,3,7.096790958
14.17984385,2.66,5.330768366
24.13251871,2.675,9.021502322
0.098473014,3.37,0.029220479
4.038441534,3.2,1.262012979
7.99570845,3,2.66523615
12.54892864,3,4.182976212
9.22804704,2.74,3.36790038
11.38002968,2.89,3.937726532
12.97069502,3,4.323565008
10.7741302,2.835,3.80039866
6.84401013,2.5,2.737604052
19.15573358,3.345,5.726676705
16.01402274,3.175,5.04378669
13.31749031,3,4.439163438
14.16996675,3,4.72332225
14.16996679,3,4.723322262
8.97277518,2.69,3.335604156
6.195969234,2.5,2.478387694
12.60397249,2.82,4.469493791
24.93025009,3,8.310083364
15.56111344,2.685,5.795572974
4.77838494,2.5,1.911353976
2.846186118,2.305,1.234787904
0.180537102,2,0.090268551
0.18053712,2,0.09026856
0.180537138,2,0.090268569
0.180537102,2,0.090268551
0.18053712,2,0.09026856
12.24425041,2.115,5.789243694
5.894220024,2.5,2.35768801
3.350462202,2.5,1.340184881
3.35046222,2.5,1.340184888
3.350462184,2.5,1.340184874
4.911079608,2.5,1.964431843
1.635303528,2.14,0.764160527
0.18053712,2,0.09026856
0.180537102,2,0.090268551
16.10085067,2.335,6.89543926
2.088391032,2.5,0.835356413
2.088391014,2.5,0.835356406
8.119799748,2.99,2.71565209
12.33094369,3,4.110314562
12.33094372,3,4.110314574
7.501027644,2.505,2.994422213
14.06723882,2.885,4.87599266
7.233948018,2.555,2.831290809
6.184179072,2.5,2.473671629
5.976764496,2.5,2.390705798
5.805994698,2.5,2.322397879
5.817728088,2.5,2.327091235
0.817425918,2.08,0.39299323
5.83358733,2.5,2.333434932
5.83358733,2.5,2.333434932
5.833587294,2.5,2.333434918
5.833587366,2.5,2.333434946
5.83358733,2.5,2.333434932
8.977535154,2.985,3.007549465
3.706135848,2.58,1.436486763
3.081727566,2.5,1.232691026
3.08172762,2.5,1.232691048
3.081727548,2.5,1.232691019
4.187137752,2.5,1.674855101
4.893875388,2.5,1.957550155
11.94119863,2.92,4.089451586
7.598467512,2.595,2.928118502
5.638738554,2.5,2.255495422
6.81037758,2.5,2.724151032
4.040277768,2.5,1.616111107
6.038692668,2.5,2.415477067
1.333092222,2.12,0.628817086
0.180537102,2,0.090268551
0.18053712,2,0.09026856
6.374483028,2.265,2.814341293
15.01853008,2.71,5.541893017
9.31972257,3,3.10657419
7.441461954,3,2.480487318
7.441461918,3,2.480487306
5.8067613,2.81,2.066463096
4.683376962,2.5,1.873350785
6.43738599,2.5,2.574954396
11.45511932,2.865,3.998296448
8.071917462,2.605,3.098624745
6.657321312,2.5,2.662928525
15.59858659,2.5,6.239434637
1.592921016,2.5,0.637168406
2.759272866,2.27,1.215538707
0.193237812,2.245,0.086074749
0.206543808,2.5,0.082617523
0.206543844,2.5,0.082617538
0.206543826,2.5,0.08261753
0.206543808,2.5,0.082617523
0.206543844,2.5,0.082617538
1.97044029,3.03,0.650310327
1.24506657,3.5,0.355733306
1.621380708,3.5,0.463251631
5.921051562,3.5,1.691729018
5.921051616,3.5,1.691729033
7.775612874,3.5,2.221603678
9.011987064,3.5,2.574853447
7.560717138,3.51,2.154050467
6.541810488,3.5,1.869088711
6.541810524,3.5,1.869088721
6.541810506,3.5,1.869088716
6.102355914,3.5,1.743530261
4.582922112,3.48,1.316931641
0.24423588,3,0.08141196
0.244235862,3,0.081411954
4.17773592,3.335,1.252694429
6.389949384,3.5,1.825699824
6.389949348,3.5,1.825699814
6.389949348,3.5,1.825699814
10.20992182,3.79,2.693910771
11.41215376,3.88,2.941276741
6.395683698,3.5,1.827338199
6.385018338,3.5,1.824290954
6.413378166,3.5,1.832393762
5.393901348,3.425,1.574861707
0.24423588,3,0.08141196
0.244235898,3,0.081411966
0.244235916,3,0.081411972
0.244235862,3,0.081411954
0.24423588,3,0.08141196
0.24423588,3,0.08141196
0.244235898,3,0.081411966
0.244235898,3,0.081411966
0.244235862,3,0.081411954
0.24423588,3,0.08141196
0.244235898,3,0.081411966
3.809771388,2,1.904885694
5.282035416,3.5,1.509152976
5.28203538,3.5,1.509152966
5.282035362,3.5,1.509152961
5.991831774,3.835,1.562407242
8.904749598,3.735,2.384136439
6.719880294,3.5,1.919965798
3.51638685,3.5,1.004681957
6.70475781,3.5,1.915645089
16.86830107,3.76,4.486250284
8.287566894,4,2.071891724
6.142513248,3.645,1.68518882
5.156710938,3.5,1.473345982
5.156710974,3.5,1.473345993
3.972572676,3.39,1.171850347
0.244235862,3,0.081411954
5.406677784,3.47,1.558120399
11.35943906,3.5,3.245554018
2.047042404,3.5,0.584869258
0.046301868,3.5,0.013229105
2.673024354,3.5,0.763721244
4.724445798,3.5,1.349841657
4.724445798,3.5,1.349841657
3.157339554,3.34,0.945311244
